EID,FORTARGET,PROB
445599,0,0.3871
445716,0,0.3702
445865,0,0.3464
446155,0,0.3778
446361,0,0.3986
446617,0,0.383
446786,0,0.369
446928,0,0.4108
446974,0,0.3586
447063,0,0.3756
447106,0,0.3608
447112,0,0.4024
448033,0,0.3643
448162,0,0.3705
448248,0,0.3639
448251,0,0.3833
448268,0,0.3695
448512,0,0.3666
448712,0,0.3967
448920,0,0.3836
449285,0,0.3414
449609,0,0.3747
449699,0,0.4582
449837,0,0.429
450170,0,0.4128
450232,0,0.375
450585,0,0.416
451515,0,0.4108
451667,0,0.3655
451779,0,0.3749
451855,0,0.4273
452395,0,0.4101
452614,0,0.3678
452695,0,0.3695
452705,0,0.3688
452814,0,0.356
452967,0,0.3596
453073,0,0.3948
453921,0,0.3877
453933,0,0.4018
453973,0,0.3976
454571,0,0.3437
454611,0,0.4105
454728,0,0.3751
454733,0,0.3694
454998,0,0.3737
455019,0,0.3782
455144,0,0.3648
455164,0,0.3435
455381,0,0.4298
455534,0,0.3457
455611,0,0.3717
455799,0,0.3763
455931,0,0.3608
456328,0,0.3434
456432,0,0.4273
456639,0,0.3842
456729,0,0.3554
457016,0,0.3352
457214,0,0.3632
457218,0,0.3695
457315,0,0.3665
457675,0,0.3569
457676,0,0.3747
457701,0,0.3785
457923,0,0.3667
458114,0,0.3628
458186,0,0.3824
458362,0,0.3722
458522,0,0.384
458731,0,0.369
458773,0,0.367
459081,0,0.3633
459153,0,0.3846
459291,0,0.3747
459400,0,0.3566
459885,0,0.3824
460005,0,0.3759
460103,0,0.3747
460359,0,0.361
460466,0,0.361
460507,0,0.3632
460736,0,0.3681
460946,0,0.333
460960,0,0.4099
461127,0,0.3756
461265,0,0.3824
461305,0,0.3688
461509,0,0.3649
461621,0,0.3705
461692,0,0.4056
461901,0,0.3667
461945,0,0.3685
462314,0,0.3595
462501,0,0.3733
462605,0,0.402
462609,0,0.3469
462673,0,0.3676
462752,0,0.3696
462771,0,0.3431
462806,0,0.3943
462932,0,0.4224
462958,0,0.3721
463135,0,0.3658
463306,0,0.3691
463330,0,0.3606
463342,0,0.3427
463359,0,0.3457
463381,0,0.3884
463614,0,0.3598
463837,0,0.3833
464204,0,0.3617
464424,0,0.4082
464510,0,0.3607
464558,0,0.3823
464617,0,0.3749
464641,0,0.3611
464682,0,0.4007
464810,0,0.3756
465150,0,0.3836
465276,0,0.4689
465277,0,0.3628
465430,0,0.3803
465710,0,0.3666
465737,0,0.3444
465811,0,0.4318
466130,0,0.3677
466408,0,0.3698
466477,0,0.3806
466691,0,0.3621
466700,0,0.3484
466746,0,0.3702
466775,0,0.4042
466868,0,0.4318
467018,0,0.3393
467145,0,0.3488
467148,0,0.3716
467178,0,0.3351
467551,0,0.3699
467566,0,0.3873
467629,0,0.3685
467794,0,0.383
467996,0,0.3595
468107,0,0.3891
468644,0,0.3591
468681,0,0.4012
468749,0,0.398
468937,0,0.3749
468953,0,0.4273
469219,0,0.3722
469241,0,0.3622
469346,0,0.4273
469395,0,0.3986
469566,0,0.418
469817,0,0.3676
469838,0,0.3997
470005,0,0.3988
470039,0,0.3797
470091,0,0.3833
470819,0,0.383
471406,0,0.3411
471529,0,0.3629
471753,0,0.4018
471773,0,0.4273
471795,0,0.357
471883,0,0.3823
471901,0,0.4169
471993,0,0.3757
472175,0,0.3693
472358,0,0.3406
472450,0,0.3891
472464,0,0.3807
472477,0,0.3824
472593,0,0.3786
472613,0,0.3678
472646,0,0.3803
472886,0,0.4022
473275,0,0.3669
473279,0,0.3778
473458,0,0.3793
473640,0,0.3636
474071,0,0.3608
474120,0,0.3655
474276,0,0.362
474335,0,0.3824
474445,0,0.3665
474500,0,0.364
474553,0,0.3764
474572,0,0.3824
474914,0,0.416
474932,0,0.3717
474972,0,0.3425
475089,0,0.3824
475117,0,0.3725
475259,0,0.3679
475290,0,0.3715
475315,0,0.3536
475388,0,0.3595
475398,0,0.3591
475463,0,0.4096
475681,0,0.3632
476139,0,0.3716
476173,0,0.3678
476564,0,0.3666
476839,0,0.4273
477002,0,0.375
477242,0,0.3954
477608,0,0.3778
477635,0,0.3598
477752,0,0.3675
477800,0,0.3433
478156,0,0.3632
478200,0,0.39
478475,0,0.3432
478594,0,0.3669
478765,0,0.3911
478864,0,0.3828
478882,0,0.3691
479712,0,0.4064
479780,0,0.3879
479958,0,0.4087
480073,0,0.3709
480261,0,0.3709
480533,0,0.3742
480586,0,0.3623
480719,0,0.3475
480723,0,0.4022
480734,0,0.4042
480930,0,0.4022
481141,0,0.3954
481364,0,0.44
481585,0,0.3989
481915,0,0.4091
481916,0,0.3613
482000,0,0.3824
482013,0,0.3672
482136,0,0.36
482165,0,0.3666
482185,0,0.3749
482428,0,0.3725
482430,0,0.3631
482631,0,0.3637
482805,0,0.3628
483005,0,0.3918
483156,0,0.4273
483233,0,0.3995
483333,0,0.3621
483372,0,0.3824
483470,0,0.3856
483574,0,0.3986
483809,0,0.3839
483844,0,0.3641
484022,0,0.4346
484120,0,0.3693
484163,0,0.3403
484243,0,0.3737
484245,0,0.3943
484307,0,0.4153
484419,0,0.3739
484453,0,0.3733
484603,0,0.3589
484788,0,0.3548
484848,0,0.4265
485237,0,0.3885
485721,0,0.3695
485727,0,0.4133
485884,0,0.369
485885,0,0.3713
486027,0,0.3574
486313,0,0.3635
486478,0,0.39
486520,0,0.405
486560,0,0.3628
486755,0,0.353
486881,0,0.3717
486893,0,0.3628
486928,0,0.3473
487044,0,0.3678
487550,0,0.3573
487689,0,0.3649
487937,0,0.3627
488021,0,0.3598
488057,0,0.3725
488125,0,0.3607
488266,0,0.3772
488651,0,0.3636
488689,0,0.4549
488772,0,0.3501
488878,0,0.3737
489145,0,0.3735
489276,0,0.3668
489323,0,0.3632
489371,0,0.3904
489652,0,0.3824
489831,0,0.3856
489899,0,0.3997
490153,0,0.371
490287,0,0.3678
490389,0,0.3561
490535,0,0.3401
490567,0,0.3641
490692,0,0.3693
491037,0,0.3709
491106,0,0.3663
491212,0,0.3641
491436,0,0.3711
491836,0,0.3716
492045,0,0.3686
492083,0,0.361
492189,0,0.395
492276,0,0.3656
492395,0,0.3709
492675,0,0.4181
492687,0,0.3987
492703,0,0.3868
492750,0,0.4064
492771,0,0.3824
492792,0,0.3671
492810,0,0.4052
493134,0,0.429
493388,0,0.4087
493442,0,0.3448
493501,0,0.4158
493672,0,0.3681
493974,0,0.3712
494046,0,0.3344
494074,0,0.3705
494112,0,0.3543
494250,0,0.3632
494260,0,0.3591
494267,0,0.3824
494485,0,0.364
494574,0,0.4153
494722,0,0.3568
495314,0,0.4652
495382,0,0.3686
495574,0,0.3637
495722,0,0.3374
495734,0,0.3691
496013,0,0.3737
496185,0,0.3694
496233,0,0.3624
496249,0,0.3679
496420,0,0.3627
497055,0,0.3576
497319,0,0.4033
497386,0,0.3398
498099,0,0.3646
498157,0,0.3604
498163,0,0.3458
498277,0,0.356
498410,0,0.3686
498414,0,0.4273
498477,0,0.3677
498750,0,0.361
498895,0,0.3435
499085,0,0.363
499108,0,0.3677
499514,0,0.3663
499914,0,0.3359
500027,0,0.3703
500110,0,0.4171
500160,0,0.4273
500293,0,0.4018
500540,0,0.3823
500953,0,0.3939
501211,0,0.3846
501399,0,0.3843
501406,0,0.3439
501411,0,0.3711
501604,0,0.3603
502414,0,0.3635
502870,0,0.3727
503571,0,0.3706
503748,0,0.3396
503777,0,0.3338
503981,0,0.3791
504144,0,0.3824
504161,0,0.3576
504481,0,0.369
504492,0,0.3679
504608,0,0.3688
504732,0,0.3856
504774,0,0.3398
504960,0,0.3738
505005,0,0.3639
505105,0,0.4135
505225,0,0.3804
505318,0,0.394
505483,0,0.3656
505629,0,0.3563
505855,0,0.367
506303,0,0.355
506422,0,0.3676
506615,0,0.3777
506627,0,0.3822
506861,0,0.3623
507111,0,0.3396
507272,0,0.3852
507985,0,0.3604
508061,0,0.3442
508274,0,0.3646
508407,0,0.4064
508538,0,0.3682
508855,0,0.3733
509138,0,0.367
509553,0,0.4022
509856,0,0.4012
510671,0,0.371
510750,0,0.3361
510838,0,0.3721
511185,0,0.3935
511281,0,0.3618
511441,0,0.397
511480,0,0.3793
511504,0,0.3784
511663,0,0.3622
511713,0,0.4054
512029,0,0.3376
512392,0,0.3757
512470,0,0.3832
512812,0,0.3732
512918,0,0.3576
512990,0,0.3367
513071,0,0.3662
513348,0,0.3962
513378,0,0.3691
513617,0,0.3682
513746,0,0.3833
513826,0,0.3798
514103,0,0.3741
514117,0,0.4273
514343,0,0.362
514391,0,0.3607
514396,0,0.3996
514411,0,0.4322
514457,0,0.4273
514662,0,0.4033
514768,0,0.3626
514819,0,0.3647
514843,0,0.3437
515660,0,0.3442
516262,0,0.3824
516476,0,0.3748
516616,0,0.3416
516705,0,0.3682
516978,0,0.3621
517101,0,0.3475
517185,0,0.3577
517264,0,0.3669
517327,0,0.3682
517342,0,0.4135
517582,0,0.3624
517752,0,0.3646
517897,0,0.3605
517936,0,0.3447
518157,0,0.3711
518208,0,0.4026
518656,0,0.3675
518670,0,0.3475
518803,0,0.4378
518867,0,0.3824
518992,0,0.3642
519237,0,0.3389
519296,0,0.3433
519380,0,0.3663
519776,0,0.3381
519908,0,0.344
520020,0,0.3602
520031,0,0.3791
520185,0,0.3621
520238,0,0.3422
520242,0,0.3559
520419,0,0.4652
520905,0,0.3691
520936,0,0.3824
520988,0,0.4192
522017,0,0.3737
522468,0,0.3765
522547,0,0.4143
522730,0,0.3709
522813,0,0.3658
523180,0,0.3627
523392,0,0.3796
523425,0,0.3681
523466,0,0.3695
523631,0,0.369
523982,0,0.4099
524089,0,0.3315
524341,0,0.369
524364,0,0.3691
524394,0,0.3477
524416,0,0.3951
524502,0,0.3824
524540,0,0.344
524653,0,0.4689
524821,0,0.3879
525338,0,0.3493
525723,0,0.3824
526077,0,0.369
526136,0,0.402
526296,0,0.3742
526353,0,0.3601
561,0,0.3695
1283,0,0.3636
1365,0,0.4026
1411,0,0.3746
1649,0,0.4044
1678,0,0.3627
1737,0,0.39
2128,0,0.366
2533,0,0.3624
3118,0,0.4306
3253,0,0.3635
3440,0,0.3649
3472,0,0.3607
3766,0,0.3679
3887,0,0.3602
4185,0,0.3672
4403,0,0.355
4425,0,0.3666
4433,0,0.3692
4638,0,0.3746
4687,0,0.3847
4735,0,0.394
4742,0,0.3632
4982,0,0.4123
5154,0,0.3632
5215,0,0.4042
5521,0,0.348
5692,0,0.376
5807,0,0.3448
5894,0,0.3642
5909,0,0.3631
5994,0,0.3757
6104,0,0.361
6234,0,0.3663
6747,0,0.3949
7037,0,0.3787
7216,0,0.3396
7567,0,0.4087
7573,0,0.403
7811,0,0.3778
8217,0,0.339
8221,0,0.3729
8545,0,0.3621
8551,0,0.4029
8567,0,0.3663
8717,0,0.3472
8721,0,0.3914
8818,0,0.3884
8977,0,0.3791
9208,0,0.4689
9566,0,0.4064
9896,0,0.4042
9914,0,0.3611
10515,0,0.418
10599,0,0.3503
10651,0,0.3422
11236,0,0.3694
11588,0,0.3797
11816,0,0.36
12027,0,0.3709
12153,0,0.3475
12800,0,0.3622
12857,0,0.3673
13267,0,0.3706
13340,0,0.3841
13566,0,0.3884
13642,0,0.363
13788,0,0.3694
13832,0,0.4075
13933,0,0.429
14086,0,0.3706
14129,0,0.4101
14337,0,0.3778
14358,0,0.3988
14458,0,0.4153
14460,0,0.3379
14615,0,0.3511
14681,0,0.3813
14693,0,0.3463
15324,0,0.357
15359,0,0.3452
15443,0,0.3693
15629,0,0.3757
16006,0,0.369
16073,0,0.4022
16165,0,0.3742
16888,0,0.3695
17064,0,0.3751
17158,0,0.3962
17196,0,0.3631
17227,0,0.3749
17283,0,0.3936
17417,0,0.4018
17638,0,0.348
17798,0,0.3421
17846,0,0.3414
17919,0,0.3917
18124,0,0.3409
18198,0,0.3653
18267,0,0.4276
18516,0,0.356
18623,0,0.3855
18697,0,0.3649
18725,0,0.369
18737,0,0.362
19062,0,0.3824
19323,0,0.3805
19601,0,0.3541
19751,0,0.3599
20008,0,0.3682
20050,0,0.37
20271,0,0.3667
20392,0,0.4045
20512,0,0.4301
20804,0,0.3774
20998,0,0.3703
21104,0,0.3785
21197,0,0.3632
21266,0,0.4153
21326,0,0.3984
21643,0,0.349
21706,0,0.3359
22219,0,0.3437
22336,0,0.3424
22900,0,0.3647
23594,0,0.3798
23735,0,0.4076
23897,0,0.4318
23979,0,0.3824
24033,0,0.367
24208,0,0.3585
24217,0,0.4045
24368,0,0.4134
24471,0,0.3751
24501,0,0.3745
24722,0,0.4064
25065,0,0.415
25120,0,0.3458
25158,0,0.3732
25286,0,0.3775
25375,0,0.3787
25625,0,0.3738
25851,0,0.3832
25905,0,0.3828
25917,0,0.3661
26239,0,0.4689
26331,0,0.3644
26412,0,0.3902
26422,0,0.3782
26526,0,0.3842
26688,0,0.3432
26999,0,0.383
27038,0,0.3756
27052,0,0.3733
27128,0,0.3768
27230,0,0.3624
27348,0,0.3986
27452,0,0.4385
27790,0,0.4141
28052,0,0.4166
28323,0,0.3891
28324,0,0.3658
28600,0,0.3659
28630,0,0.3972
28820,0,0.3463
28973,0,0.3833
29095,0,0.3443
29155,0,0.3524
29372,0,0.3719
29473,0,0.4042
29612,0,0.3725
29708,0,0.3846
30097,0,0.3763
30272,0,0.4188
30283,0,0.3351
30379,0,0.3885
30497,0,0.3797
30571,0,0.3871
30606,0,0.4087
30785,0,0.3332
30957,0,0.3705
31029,0,0.4559
31154,0,0.3824
31278,0,0.3708
31493,0,0.3767
31595,0,0.3643
31609,0,0.3437
31839,0,0.3986
31972,0,0.4064
32135,0,0.3635
32377,0,0.4689
32476,0,0.3579
32510,0,0.4026
32515,0,0.3709
32655,0,0.3746
32906,0,0.3675
32913,0,0.37
32929,0,0.3322
32991,0,0.388
33200,0,0.3541
34480,0,0.364
34801,0,0.383
35517,0,0.3431
35654,0,0.3653
35659,0,0.3354
36541,0,0.36
36659,0,0.3801
36692,0,0.4171
36720,0,0.3752
36836,0,0.3824
37004,0,0.3833
37013,0,0.3666
37083,0,0.4018
37259,0,0.3797
37288,0,0.3477
37497,0,0.3791
37810,0,0.3824
37895,0,0.3652
37959,0,0.364
38020,0,0.3459
38049,0,0.3693
38111,0,0.3353
38427,0,0.3769
38484,0,0.3567
38525,0,0.3651
38947,0,0.4327
39313,0,0.3398
39331,0,0.3986
39391,0,0.3615
39575,0,0.3437
39652,0,0.369
39665,0,0.3976
39845,0,0.388
39883,0,0.3749
40159,0,0.3845
40184,0,0.4017
40245,0,0.3757
40295,0,0.3749
40385,0,0.3402
40519,0,0.3742
40578,0,0.4022
40777,0,0.4341
40802,0,0.3742
40954,0,0.3662
41050,0,0.3761
41112,0,0.357
41170,0,0.3833
41230,0,0.4322
41231,0,0.3847
41470,0,0.3601
41580,0,0.348
41729,0,0.3479
41808,0,0.3618
41853,0,0.3659
41891,0,0.373
41999,0,0.3778
42078,0,0.356
42124,0,0.3824
42307,0,0.3667
42858,0,0.3622
42886,0,0.3958
43050,0,0.3508
43133,0,0.369
43176,0,0.39
43429,0,0.3632
43489,0,0.4138
43521,0,0.3988
43638,0,0.3791
43652,0,0.3671
43727,0,0.4142
43739,0,0.4273
43923,0,0.3934
44042,0,0.395
44202,0,0.3622
44339,0,0.3618
44392,0,0.3765
44632,0,0.4099
45100,0,0.429
45218,0,0.3717
45308,0,0.3638
45327,0,0.4135
45408,0,0.3647
45443,0,0.4652
45460,0,0.369
45609,0,0.3984
45679,0,0.4042
45716,0,0.3739
45785,0,0.3695
46448,0,0.3624
46755,0,0.3824
47179,0,0.3695
47226,0,0.3738
47227,0,0.3697
47281,0,0.3675
47286,0,0.3746
47304,0,0.3621
47368,0,0.3836
47394,0,0.3676
47450,0,0.3478
47486,0,0.369
47530,0,0.383
47844,0,0.3803
47998,0,0.3361
48090,0,0.4652
48134,0,0.3483
48236,0,0.3689
48578,0,0.3478
48593,0,0.3684
48668,0,0.3824
48802,0,0.3498
48939,0,0.356
49118,0,0.3621
49328,0,0.4301
49422,0,0.371
49579,0,0.3703
49677,0,0.3635
50026,0,0.3986
50280,0,0.3638
50695,0,0.3684
51329,0,0.3742
51816,0,0.3827
51859,0,0.3827
51906,0,0.3686
51952,0,0.3824
51984,0,0.3819
52030,0,0.3954
52295,0,0.397
52376,0,0.3722
52381,0,0.3784
52975,0,0.4101
53061,0,0.3631
53073,0,0.357
53188,0,0.4018
53236,0,0.3695
53279,0,0.3392
53434,0,0.363
53460,0,0.3778
53500,0,0.3614
53586,0,0.3742
53841,0,0.3646
54190,0,0.4273
54892,0,0.4112
54964,0,0.4652
55088,0,0.4042
55171,0,0.3632
55233,0,0.3401
55389,0,0.3543
55556,0,0.4322
55656,0,0.3931
55732,0,0.4273
56027,0,0.3738
56302,0,0.3632
56324,0,0.39
56408,0,0.3424
56492,0,0.3694
56852,0,0.3566
57031,0,0.3734
57071,0,0.3652
57083,0,0.4064
57102,0,0.3663
57691,0,0.3626
57737,0,0.3578
57835,0,0.3701
57861,0,0.3731
57955,0,0.429
58433,0,0.3749
58471,0,0.3838
58534,0,0.429
58977,0,0.3653
58983,0,0.3608
59390,0,0.3903
59391,0,0.3682
59498,0,0.3691
59790,0,0.3632
59821,0,0.3637
60060,0,0.4652
60598,0,0.3526
60641,0,0.3775
60815,0,0.3676
60874,0,0.378
60934,0,0.3904
61060,0,0.4076
61203,0,0.4064
61273,0,0.3986
61303,0,0.363
61622,0,0.3664
61804,0,0.3732
61986,0,0.4064
62026,0,0.345
62104,0,0.3762
62176,0,0.4102
62279,0,0.3699
62405,0,0.3329
62408,0,0.3831
62924,0,0.3787
63009,0,0.3428
63262,0,0.3786
63395,0,0.3694
63444,0,0.382
63713,0,0.4064
63720,0,0.3678
64371,0,0.3659
64469,0,0.3584
64572,0,0.3449
64682,0,0.366
65436,0,0.3618
65564,0,0.3778
65990,0,0.3833
66222,0,0.3935
66263,0,0.3739
66297,0,0.3499
66431,0,0.3686
66466,0,0.3694
66509,0,0.3936
66567,0,0.369
66629,0,0.3639
66794,0,0.429
66802,0,0.3828
67520,0,0.3824
67556,0,0.3826
67568,0,0.361
67575,0,0.3652
67678,0,0.3842
67760,0,0.3434
67787,0,0.3757
67843,0,0.4135
68034,0,0.371
68386,0,0.3693
68647,0,0.3633
68742,0,0.3641
69059,0,0.4033
69724,0,0.3652
69757,0,0.3809
69888,0,0.418
70206,0,0.4014
70562,0,0.3702
70602,0,0.3622
71004,0,0.3824
71208,0,0.383
71508,0,0.4142
71685,0,0.3717
71795,0,0.4012
71907,0,0.3686
72966,0,0.3755
73605,0,0.3824
73720,0,0.4034
73814,0,0.3605
73851,0,0.3693
73927,0,0.4135
74383,0,0.3493
74466,0,0.3699
74482,0,0.3747
74722,0,0.3813
74884,0,0.3776
74960,0,0.3641
75000,0,0.3616
75187,0,0.3749
75379,0,0.3989
75480,0,0.387
75513,0,0.3629
75964,0,0.3756
75985,0,0.3695
76038,0,0.3646
76216,0,0.3632
76595,0,0.3414
76647,0,0.4652
76657,0,0.3831
76746,0,0.3421
76843,0,0.3571
76865,0,0.3375
77101,0,0.3733
77212,0,0.384
77273,0,0.3393
77588,0,0.3628
77652,0,0.3574
77958,0,0.3824
77984,0,0.3655
78085,0,0.3604
78165,0,0.4018
78228,0,0.3835
78578,0,0.3686
78716,0,0.3801
78946,0,0.3824
79114,0,0.4192
79178,0,0.3787
79420,0,0.3693
79502,0,0.3737
79532,0,0.3713
79682,0,0.4042
79710,0,0.3555
79731,0,0.3617
79743,0,0.3618
79786,0,0.3393
79832,0,0.3803
79868,0,0.3733
80317,0,0.3852
80399,0,0.3693
80415,0,0.3735
80601,0,0.39
80716,0,0.3716
80787,0,0.3597
80863,0,0.4146
81056,0,0.3987
81512,0,0.3819
81897,0,0.3527
81978,0,0.363
82012,0,0.4075
82216,0,0.3749
82247,0,0.3664
82555,0,0.3833
82670,0,0.4689
82829,0,0.3361
82841,0,0.429
83018,0,0.4148
83893,0,0.357
84024,0,0.3601
84536,0,0.3856
84569,0,0.3451
84578,0,0.3931
85128,0,0.3628
85207,0,0.3747
85490,0,0.3648
85565,0,0.3387
85589,0,0.3691
85603,0,0.3659
85644,0,0.3965
85679,0,0.3753
85956,0,0.3616
86033,0,0.3694
86224,0,0.36
86243,0,0.3774
86276,0,0.3782
86476,0,0.3495
86634,0,0.3755
86810,0,0.3625
86841,0,0.3649
87376,0,0.3986
87407,1,0.5153
87450,0,0.339
87456,0,0.3675
88505,0,0.3695
88675,0,0.3682
88719,0,0.3652
88860,0,0.3746
88920,0,0.3678
88990,0,0.3621
89017,0,0.3632
89576,0,0.3763
90019,0,0.3464
90126,0,0.3438
90359,0,0.3695
90424,0,0.36
90449,0,0.4153
90625,0,0.3625
90865,0,0.3434
90900,0,0.39
90925,0,0.39
90940,0,0.3674
91237,0,0.4108
91438,0,0.3738
91564,0,0.3801
91705,0,0.3432
91812,0,0.3778
91941,0,0.4192
92200,0,0.3693
92313,0,0.4064
92435,0,0.4017
93182,0,0.39
93195,0,0.3713
93565,0,0.3827
93742,0,0.3557
93752,0,0.3763
93836,0,0.4322
93927,0,0.3689
94000,0,0.3626
94213,0,0.376
94279,0,0.3556
94304,0,0.3665
94324,0,0.3661
94342,0,0.3654
94431,0,0.3598
94652,0,0.3677
95304,0,0.3632
95819,0,0.3986
96088,0,0.3627
96188,0,0.4022
96202,0,0.3711
96541,0,0.4282
96612,0,0.3751
96823,0,0.3596
97148,0,0.4128
97188,0,0.3747
97282,0,0.4327
97556,0,0.3686
97657,0,0.429
97788,0,0.371
98023,0,0.3566
98324,0,0.3924
98354,0,0.3603
98380,0,0.3462
98442,0,0.3695
98462,0,0.3691
98613,0,0.3787
98901,0,0.3678
99073,0,0.3666
99078,0,0.3942
99145,0,0.3691
99186,0,0.3625
99340,0,0.3637
99590,0,0.3931
100174,0,0.4171
100181,0,0.4137
100404,0,0.4064
100417,0,0.4689
100450,0,0.4054
100559,0,0.4018
100921,0,0.369
101065,0,0.3924
101633,0,0.3705
101667,0,0.3695
102214,0,0.3616
102364,0,0.3648
102396,0,0.3824
102400,0,0.3757
102534,0,0.3677
102579,0,0.4089
102605,0,0.4204
102685,0,0.3693
103152,0,0.3877
104246,0,0.4004
104404,0,0.3754
104513,0,0.3417
104547,0,0.3651
104789,0,0.3473
105058,0,0.3742
105261,0,0.3628
105319,0,0.3685
105385,0,0.4499
105681,0,0.3586
106500,0,0.3696
106728,0,0.3835
106774,0,0.4064
106885,0,0.3407
106902,0,0.369
107007,0,0.3694
107042,0,0.3824
107110,0,0.3924
107564,0,0.3446
107598,0,0.3665
107921,0,0.3443
108019,0,0.3704
108038,0,0.3744
108472,0,0.373
108672,0,0.3787
108820,0,0.3853
108873,0,0.3935
108879,0,0.3419
109040,0,0.4273
109103,0,0.3782
109175,0,0.367
109506,0,0.3419
109880,0,0.41
110516,0,0.4033
110548,0,0.3799
110729,0,0.361
110966,0,0.3661
111064,0,0.3409
111140,0,0.3632
111181,0,0.3501
111190,0,0.342
111374,0,0.3467
111482,0,0.3626
111587,0,0.3665
111682,0,0.3725
112261,0,0.3404
112373,0,0.3678
112379,0,0.3824
112400,0,0.3455
112613,0,0.3742
112643,0,0.3603
112675,0,0.3348
112734,0,0.3733
112735,0,0.3744
113213,0,0.4052
113267,0,0.3697
113431,0,0.369
113640,0,0.3746
113798,0,0.3632
114005,0,0.4018
114038,0,0.3582
114348,0,0.3378
114881,0,0.3594
114982,0,0.3847
115029,0,0.4029
115548,0,0.4306
115683,0,0.3649
115792,0,0.3719
116144,0,0.361
116240,0,0.3671
116315,0,0.3673
116340,0,0.4064
116648,0,0.3643
116893,0,0.3935
117003,0,0.39
117122,0,0.4131
117202,0,0.3705
117435,0,0.3467
117703,0,0.3616
117857,0,0.4689
117865,0,0.3632
118201,0,0.3749
118249,0,0.3866
118372,0,0.371
118485,0,0.3792
118738,0,0.3851
118787,0,0.4273
118846,0,0.343
118863,0,0.3421
118881,0,0.3695
118894,0,0.3691
119032,0,0.3581
119073,0,0.3988
119165,0,0.3824
119196,0,0.4153
119203,0,0.3824
119294,0,0.3641
119355,0,0.3778
119713,0,0.3884
119958,0,0.3904
120016,0,0.3732
120162,0,0.373
120285,0,0.3652
120900,0,0.3958
120924,0,0.4042
121037,0,0.3648
121040,0,0.368
121065,0,0.3695
121167,0,0.3827
121257,0,0.3791
121301,0,0.3464
121391,0,0.3434
121736,0,0.3436
121835,0,0.3749
121909,0,0.3813
122158,0,0.4042
122243,0,0.3709
122273,0,0.37
122665,0,0.3475
122890,0,0.4679
123147,0,0.3709
123357,0,0.3646
123525,0,0.4192
123631,0,0.4171
123786,0,0.3329
123878,0,0.3537
124196,0,0.3686
124290,0,0.3469
124373,0,0.3634
124435,0,0.3742
124613,0,0.3962
124729,0,0.3666
124881,0,0.3636
125079,0,0.4045
125191,0,0.3814
125421,0,0.369
125502,0,0.339
125665,0,0.4107
125698,0,0.3694
125954,0,0.4585
126007,0,0.3713
126552,0,0.3724
126589,0,0.3448
126606,0,0.3621
126624,0,0.3942
126694,0,0.3453
126774,0,0.3619
126840,0,0.3846
127022,0,0.4064
127102,0,0.3847
127118,0,0.3713
127253,0,0.3749
127296,0,0.3756
127540,0,0.4045
127664,0,0.3663
128091,0,0.3622
128277,0,0.4022
128311,0,0.3755
128374,0,0.3853
128536,0,0.3409
128619,0,0.346
128623,0,0.3827
128805,0,0.3608
128829,0,0.3327
128834,0,0.4018
129105,0,0.4166
129169,0,0.4064
129414,0,0.4165
129911,0,0.3702
129961,0,0.3729
130265,0,0.4307
130284,0,0.3665
130482,0,0.3678
130695,0,0.3424
130719,0,0.3803
130797,0,0.3629
131171,0,0.3759
131389,0,0.3453
131562,0,0.4689
131863,0,0.3641
132171,0,0.3392
132225,0,0.4689
132283,0,0.371
132641,0,0.3472
132671,0,0.366
132958,0,0.3682
132981,0,0.3697
133222,0,0.3633
133432,0,0.3787
133458,0,0.3839
133513,0,0.3962
133625,0,0.3806
133781,0,0.3546
133877,0,0.3799
134035,0,0.3624
134195,0,0.3919
134198,0,0.3695
134210,0,0.4064
134277,0,0.3627
134298,0,0.3467
134398,0,0.3435
134411,0,0.4124
134487,0,0.3806
134587,0,0.3646
134598,0,0.3702
134950,0,0.3686
135020,0,0.3678
135297,0,0.37
135894,0,0.3736
136109,0,0.3443
136408,0,0.3616
136429,0,0.3643
136764,0,0.3695
136804,0,0.3975
136806,0,0.3742
136824,0,0.4652
136875,0,0.3608
137151,0,0.3935
137513,0,0.3694
137695,0,0.333
137728,0,0.3691
137765,0,0.3665
137906,0,0.3686
138314,0,0.3904
138406,0,0.3712
138819,0,0.3674
138871,0,0.3702
138906,0,0.3796
138907,0,0.3688
138944,0,0.3427
139107,1,0.51
139142,0,0.3798
139160,0,0.4652
139462,0,0.3695
139466,0,0.3327
139724,0,0.429
140209,0,0.3713
140255,0,0.3694
140326,0,0.3441
141544,0,0.3689
141548,0,0.3493
141586,0,0.366
141632,0,0.3824
141729,0,0.3824
141982,0,0.357
142126,0,0.3605
142167,0,0.369
142359,0,0.3642
142364,0,0.429
142408,0,0.3436
142568,0,0.3719
142965,0,0.353
143723,0,0.3648
143748,0,0.4029
143769,0,0.3716
143829,0,0.3622
143962,0,0.3935
144016,0,0.3997
144086,0,0.3643
144344,0,0.4018
144747,0,0.3648
144781,0,0.4689
144935,0,0.369
144968,0,0.3765
144997,0,0.429
145363,0,0.3775
145408,0,0.425
145749,0,0.3729
145828,0,0.3791
145980,0,0.4322
146012,0,0.4064
146151,0,0.418
146365,0,0.3472
146460,0,0.3369
146835,0,0.3829
147082,0,0.3716
147216,0,0.3632
147238,0,0.3973
147290,0,0.3904
147319,0,0.3666
147321,0,0.3732
147375,0,0.3755
